,Date,Product,Demand_count,Demand_mean,Demand_sum,Year,Month,Week
1318,2012-05-10,Product_1295,8,850.0,6800,2012,5,4
1319,2012-05-11,Product_1295,9,6144.444444444444,55300,2012,5,5
1320,2012-05-14,Product_1295,7,2285.714285714286,16000,2012,5,1
1321,2012-05-15,Product_1295,5,5900.0,29500,2012,5,2
1322,2012-05-16,Product_1295,10,5750.0,57500,2012,5,3
1323,2012-05-17,Product_1295,9,12333.333333333334,111000,2012,5,4
1324,2012-05-18,Product_1295,3,7000.0,21000,2012,5,5
1325,2012-05-21,Product_1295,8,12287.5,98300,2012,5,1
1326,2012-05-22,Product_1295,4,2000.0,8000,2012,5,2
1327,2012-05-23,Product_1295,11,7854.545454545455,86400,2012,5,3
1328,2012-05-24,Product_1295,5,7300.0,36500,2012,5,4
1329,2012-05-25,Product_1295,8,6950.0,55600,2012,5,5
1330,2012-05-28,Product_1295,7,8157.142857142857,57100,2012,5,1
1331,2012-05-29,Product_1295,9,5477.777777777777,49300,2012,5,2
1332,2012-05-30,Product_1295,7,8571.42857142857,60000,2012,5,3
1333,2012-05-31,Product_1295,6,13666.666666666666,82000,2012,5,4
1334,2012-06-01,Product_1295,10,9350.0,93500,2012,6,5
1335,2012-06-04,Product_1295,11,9154.545454545454,100700,2012,6,1
1336,2012-06-05,Product_1295,5,7700.0,38500,2012,6,2
1337,2012-06-06,Product_1295,8,13437.5,107500,2012,6,3
1338,2012-06-07,Product_1295,10,7200.0,72000,2012,6,4
1339,2012-06-08,Product_1295,14,6500.0,91000,2012,6,5
1340,2012-06-11,Product_1295,5,10800.0,54000,2012,6,1
1341,2012-06-12,Product_1295,3,14000.0,42000,2012,6,2
1342,2012-06-13,Product_1295,18,9055.555555555555,163000,2012,6,3
1343,2012-06-14,Product_1295,5,1320.0,6600,2012,6,4
1344,2012-06-15,Product_1295,7,3142.8571428571427,22000,2012,6,5
1345,2012-06-18,Product_1295,29,7120.689655172414,206500,2012,6,1
1346,2012-06-19,Product_1295,9,19277.777777777777,173500,2012,6,2
1347,2012-06-20,Product_1295,4,5500.0,22000,2012,6,3
1348,2012-06-21,Product_1295,11,10954.545454545454,120500,2012,6,4
1349,2012-06-22,Product_1295,8,3125.0,25000,2012,6,5
1350,2012-06-25,Product_1295,7,1857.142857142857,13000,2012,6,1
1351,2012-06-26,Product_1295,10,7910.0,79100,2012,6,2
1352,2012-06-27,Product_1295,11,6000.0,66000,2012,6,3
1353,2012-06-28,Product_1295,12,8333.333333333334,100000,2012,6,4
1354,2012-06-29,Product_1295,8,2462.5,19700,2012,6,5
1355,2012-07-02,Product_1295,10,8210.0,82100,2012,7,1
1356,2012-07-03,Product_1295,12,9208.333333333334,110500,2012,7,2
1357,2012-07-04,Product_1295,9,5888.888888888889,53000,2012,7,3
1358,2012-07-05,Product_1295,22,5745.454545454545,126400,2012,7,4
1359,2012-07-06,Product_1295,1,2000.0,2000,2012,7,5
1360,2012-07-09,Product_1295,6,10500.0,63000,2012,7,1
1361,2012-07-10,Product_1295,11,3054.5454545454545,33600,2012,7,2
1362,2012-07-11,Product_1295,12,9750.0,117000,2012,7,3
1363,2012-07-12,Product_1295,9,4511.111111111111,40600,2012,7,4
1364,2012-07-13,Product_1295,3,15100.0,45300,2012,7,5
1365,2012-07-17,Product_1295,13,6307.692307692308,82000,2012,7,2
1366,2012-07-18,Product_1295,7,12142.857142857143,85000,2012,7,3
1367,2012-07-19,Product_1295,7,9214.285714285714,64500,2012,7,4
1368,2012-07-20,Product_1295,6,2400.0,14400,2012,7,5
1369,2012-07-23,Product_1295,11,8209.09090909091,90300,2012,7,1
1370,2012-07-24,Product_1295,4,4750.0,19000,2012,7,2
1371,2012-07-25,Product_1295,4,9000.0,36000,2012,7,3
1372,2012-07-26,Product_1295,11,11454.545454545454,126000,2012,7,4
1373,2012-07-27,Product_1295,2,6000.0,12000,2012,7,5
1374,2012-07-30,Product_1295,8,7875.0,63000,2012,7,1
1375,2012-07-31,Product_1295,9,11366.666666666666,102300,2012,7,2
1376,2012-08-01,Product_1295,8,4787.5,38300,2012,8,3
1377,2012-08-02,Product_1295,3,4333.333333333333,13000,2012,8,4
1378,2012-08-03,Product_1295,14,13485.714285714286,188800,2012,8,5
1379,2012-08-06,Product_1295,9,16111.111111111111,145000,2012,8,1
1380,2012-08-07,Product_1295,11,7163.636363636364,78800,2012,8,2
1381,2012-08-08,Product_1295,10,5430.0,54300,2012,8,3
1382,2012-08-09,Product_1295,7,10142.857142857143,71000,2012,8,4
1383,2012-08-10,Product_1295,7,13500.0,94500,2012,8,5
1384,2012-08-15,Product_1295,4,11000.0,44000,2012,8,3
1385,2012-08-16,Product_1295,9,5166.666666666667,46500,2012,8,4
1386,2012-08-17,Product_1295,8,5912.5,47300,2012,8,5
1387,2012-08-20,Product_1295,7,6857.142857142857,48000,2012,8,1
1388,2012-08-21,Product_1295,11,11454.545454545454,126000,2012,8,2
1389,2012-08-22,Product_1295,9,5000.0,45000,2012,8,3
1390,2012-08-23,Product_1295,4,1050.0,4200,2012,8,4
1391,2012-08-24,Product_1295,7,6285.714285714285,44000,2012,8,5
1392,2012-08-27,Product_1295,5,11800.0,59000,2012,8,1
1393,2012-08-28,Product_1295,7,7214.285714285715,50500,2012,8,2
1394,2012-08-29,Product_1295,10,4540.0,45400,2012,8,3
1395,2012-08-30,Product_1295,7,16214.285714285714,113500,2012,8,4
1396,2012-08-31,Product_1295,5,7900.0,39500,2012,8,5
1397,2012-09-02,Product_1295,1,100.0,100,2012,9,7
1398,2012-09-03,Product_1295,10,11400.0,114000,2012,9,1
1399,2012-09-04,Product_1295,9,5433.333333333333,48900,2012,9,2
1400,2012-09-05,Product_1295,4,7600.0,30400,2012,9,3
1401,2012-09-06,Product_1295,10,14000.0,140000,2012,9,4
1402,2012-09-07,Product_1295,10,11130.0,111300,2012,9,5
1403,2012-09-10,Product_1295,10,8350.0,83500,2012,9,1
1404,2012-09-11,Product_1295,8,6975.0,55800,2012,9,2
1405,2012-09-12,Product_1295,8,10500.0,84000,2012,9,3
1406,2012-09-13,Product_1295,13,6153.846153846154,80000,2012,9,4
1407,2012-09-14,Product_1295,6,8833.333333333334,53000,2012,9,5
1408,2012-09-18,Product_1295,7,8814.285714285714,61700,2012,9,2
1409,2012-09-19,Product_1295,10,5470.0,54700,2012,9,3
1410,2012-09-20,Product_1295,14,6385.714285714285,89400,2012,9,4
1411,2012-09-21,Product_1295,7,8371.42857142857,58600,2012,9,5
1412,2012-09-24,Product_1295,7,13428.57142857143,94000,2012,9,1
1413,2012-09-25,Product_1295,7,16142.857142857143,113000,2012,9,2
1414,2012-09-26,Product_1295,11,3590.909090909091,39500,2012,9,3
1415,2012-09-27,Product_1295,3,6000.0,18000,2012,9,4
1416,2012-09-28,Product_1295,16,5537.5,88600,2012,9,5
1417,2012-10-01,Product_1295,12,13508.333333333334,162100,2012,10,1
1418,2012-10-02,Product_1295,14,11207.142857142857,156900,2012,10,2
1419,2012-10-03,Product_1295,3,8666.666666666666,26000,2012,10,3
1420,2012-10-04,Product_1295,8,3812.5,30500,2012,10,4
1421,2012-10-05,Product_1295,17,8605.882352941177,146300,2012,10,5
1422,2012-10-09,Product_1295,11,6745.454545454545,74200,2012,10,2
1423,2012-10-10,Product_1295,12,6050.0,72600,2012,10,3
1424,2012-10-11,Product_1295,8,13375.0,107000,2012,10,4
1425,2012-10-12,Product_1295,8,6750.0,54000,2012,10,5
1426,2012-10-15,Product_1295,16,10925.0,174800,2012,10,1
1427,2012-10-16,Product_1295,6,22166.666666666668,133000,2012,10,2
1428,2012-10-17,Product_1295,10,7430.0,74300,2012,10,3
1429,2012-10-18,Product_1295,6,9166.666666666666,55000,2012,10,4
1430,2012-10-19,Product_1295,7,10971.42857142857,76800,2012,10,5
1431,2012-10-22,Product_1295,12,8341.666666666666,100100,2012,10,1
1432,2012-10-23,Product_1295,9,5111.111111111111,46000,2012,10,2
1433,2012-10-24,Product_1295,7,6871.428571428572,48100,2012,10,3
1434,2012-10-25,Product_1295,8,7650.0,61200,2012,10,4
1435,2012-10-26,Product_1295,6,6050.0,36300,2012,10,5
1436,2012-10-29,Product_1295,6,1216.6666666666667,7300,2012,10,1
1437,2012-10-30,Product_1295,14,8478.57142857143,118700,2012,10,2
1438,2012-10-31,Product_1295,11,12645.454545454546,139100,2012,10,3
1439,2012-11-01,Product_1295,9,10666.666666666666,96000,2012,11,4
1440,2012-11-02,Product_1295,9,5166.666666666667,46500,2012,11,5
1441,2012-11-05,Product_1295,8,7525.0,60200,2012,11,1
1442,2012-11-06,Product_1295,7,19585.714285714286,137100,2012,11,2
1443,2012-11-07,Product_1295,10,6050.0,60500,2012,11,3
1444,2012-11-08,Product_1295,5,6040.0,30200,2012,11,4
1445,2012-11-09,Product_1295,10,7620.0,76200,2012,11,5
1446,2012-11-12,Product_1295,10,9600.0,96000,2012,11,1
1447,2012-11-13,Product_1295,13,9592.307692307691,124700,2012,11,2
1448,2012-11-14,Product_1295,8,8912.5,71300,2012,11,3
1449,2012-11-15,Product_1295,6,12166.666666666666,73000,2012,11,4
1450,2012-11-16,Product_1295,10,7040.0,70400,2012,11,5
1451,2012-11-19,Product_1295,10,6100.0,61000,2012,11,1
1452,2012-11-20,Product_1295,10,8770.0,87700,2012,11,2
1453,2012-11-21,Product_1295,9,7300.0,65700,2012,11,3
1454,2012-11-22,Product_1295,11,3954.5454545454545,43500,2012,11,4
1455,2012-11-26,Product_1295,15,8073.333333333333,121100,2012,11,1
1456,2012-11-27,Product_1295,11,5009.090909090909,55100,2012,11,2
1457,2012-11-28,Product_1295,13,13938.461538461539,181200,2012,11,3
1458,2012-11-29,Product_1295,8,2587.5,20700,2012,11,4
1459,2012-11-30,Product_1295,9,19622.222222222223,176600,2012,11,5
1460,2012-12-03,Product_1295,12,8641.666666666666,103700,2012,12,1
1461,2012-12-04,Product_1295,9,9166.666666666666,82500,2012,12,2
1462,2012-12-05,Product_1295,10,5820.0,58200,2012,12,3
1463,2012-12-06,Product_1295,10,8550.0,85500,2012,12,4
1464,2012-12-07,Product_1295,12,18183.333333333332,218200,2012,12,5
1465,2012-12-10,Product_1295,9,2966.6666666666665,26700,2012,12,1
1466,2012-12-11,Product_1295,21,6485.714285714285,136200,2012,12,2
1467,2012-12-12,Product_1295,12,11375.0,136500,2012,12,3
1468,2012-12-13,Product_1295,7,12071.42857142857,84500,2012,12,4
1469,2012-12-14,Product_1295,11,7545.454545454545,83000,2012,12,5
1470,2012-12-17,Product_1295,14,9678.57142857143,135500,2012,12,1
1471,2012-12-18,Product_1295,12,5900.0,70800,2012,12,2
1472,2012-12-19,Product_1295,11,7727.272727272727,85000,2012,12,3
1473,2012-12-20,Product_1295,16,5137.5,82200,2012,12,4
1474,2012-12-21,Product_1295,9,8333.333333333334,75000,2012,12,5
1475,2012-12-25,Product_1295,17,8452.941176470587,143700,2012,12,2
1476,2012-12-26,Product_1295,17,7058.823529411765,120000,2012,12,3
1477,2012-12-27,Product_1295,7,3728.5714285714284,26100,2012,12,4
1478,2012-12-28,Product_1295,1,4000.0,4000,2012,12,5
1479,2013-01-07,Product_1295,9,10111.111111111111,91000,2013,1,1
1480,2013-01-08,Product_1295,10,11350.0,113500,2013,1,2
1481,2013-01-09,Product_1295,16,10093.75,161500,2013,1,3
1482,2013-01-10,Product_1295,9,10644.444444444445,95800,2013,1,4
1483,2013-01-11,Product_1295,4,9000.0,36000,2013,1,5
1484,2013-01-15,Product_1295,5,2340.0,11700,2013,1,2
1485,2013-01-16,Product_1295,13,12038.461538461539,156500,2013,1,3
1486,2013-01-17,Product_1295,13,11000.0,143000,2013,1,4
1487,2013-01-18,Product_1295,7,13357.142857142857,93500,2013,1,5
1488,2013-01-21,Product_1295,11,10327.272727272728,113600,2013,1,1
1489,2013-01-22,Product_1295,10,11250.0,112500,2013,1,2
1490,2013-01-23,Product_1295,15,5666.666666666667,85000,2013,1,3
1491,2013-01-24,Product_1295,3,6766.666666666667,20300,2013,1,4
1492,2013-01-25,Product_1295,14,6607.142857142857,92500,2013,1,5
1493,2013-01-28,Product_1295,13,4038.4615384615386,52500,2013,1,1
1494,2013-01-29,Product_1295,12,6933.333333333333,83200,2013,1,2
1495,2013-01-30,Product_1295,8,8087.5,64700,2013,1,3
1496,2013-01-31,Product_1295,10,10150.0,101500,2013,1,4
1497,2013-02-01,Product_1295,14,19078.571428571428,267100,2013,2,5
1498,2013-02-03,Product_1295,1,40000.0,40000,2013,2,7
1499,2013-02-04,Product_1295,9,14111.111111111111,127000,2013,2,1
1500,2013-02-05,Product_1295,9,18522.222222222223,166700,2013,2,2
1501,2013-02-06,Product_1295,11,7336.363636363636,80700,2013,2,3
1502,2013-02-07,Product_1295,10,10930.0,109300,2013,2,4
1503,2013-02-08,Product_1295,7,11300.0,79100,2013,2,5
1504,2013-02-12,Product_1295,11,6890.909090909091,75800,2013,2,2
1505,2013-02-13,Product_1295,9,12444.444444444445,112000,2013,2,3
1506,2013-02-14,Product_1295,9,9488.888888888889,85400,2013,2,4
1507,2013-02-15,Product_1295,13,11338.461538461539,147400,2013,2,5
1508,2013-02-18,Product_1295,10,8320.0,83200,2013,2,1
1509,2013-02-19,Product_1295,11,7554.545454545455,83100,2013,2,2
1510,2013-02-20,Product_1295,5,13220.0,66100,2013,2,3
1511,2013-02-21,Product_1295,8,8975.0,71800,2013,2,4
1512,2013-02-22,Product_1295,8,8837.5,70700,2013,2,5
1513,2013-02-25,Product_1295,10,8660.0,86600,2013,2,1
1514,2013-02-26,Product_1295,8,10625.0,85000,2013,2,2
1515,2013-02-27,Product_1295,6,12833.333333333334,77000,2013,2,3
1516,2013-02-28,Product_1295,13,8476.923076923076,110200,2013,2,4
1517,2013-03-01,Product_1295,10,14520.0,145200,2013,3,5
1518,2013-03-04,Product_1295,15,10733.333333333334,161000,2013,3,1
1519,2013-03-05,Product_1295,14,8964.285714285714,125500,2013,3,2
1520,2013-03-06,Product_1295,7,5285.714285714285,37000,2013,3,3
1521,2013-03-07,Product_1295,11,16736.363636363636,184100,2013,3,4
1522,2013-03-08,Product_1295,9,9422.222222222223,84800,2013,3,5
1523,2013-03-11,Product_1295,9,20900.0,188100,2013,3,1
1524,2013-03-12,Product_1295,12,8950.0,107400,2013,3,2
1525,2013-03-13,Product_1295,13,7153.846153846154,93000,2013,3,3
1526,2013-03-14,Product_1295,7,6028.571428571428,42200,2013,3,4
1527,2013-03-15,Product_1295,10,14220.0,142200,2013,3,5
1528,2013-03-18,Product_1295,12,8416.666666666666,101000,2013,3,1
1529,2013-03-19,Product_1295,13,8238.461538461539,107100,2013,3,2
1530,2013-03-21,Product_1295,10,9160.0,91600,2013,3,4
1531,2013-03-22,Product_1295,13,7715.384615384615,100300,2013,3,5
1532,2013-03-25,Product_1295,15,10813.333333333334,162200,2013,3,1
1533,2013-03-26,Product_1295,11,25245.454545454544,277700,2013,3,2
1534,2013-03-27,Product_1295,9,15844.444444444445,142600,2013,3,3
1535,2013-03-28,Product_1295,9,9822.222222222223,88400,2013,3,4
1536,2013-03-29,Product_1295,11,11809.09090909091,129900,2013,3,5
1537,2013-04-01,Product_1295,14,7928.571428571428,111000,2013,4,1
1538,2013-04-02,Product_1295,8,7287.5,58300,2013,4,2
1539,2013-04-03,Product_1295,5,8700.0,43500,2013,4,3
1540,2013-04-04,Product_1295,8,6000.0,48000,2013,4,4
1541,2013-04-05,Product_1295,11,16309.09090909091,179400,2013,4,5
1542,2013-04-08,Product_1295,4,5625.0,22500,2013,4,1
1543,2013-04-09,Product_1295,10,11220.0,112200,2013,4,2
1544,2013-04-10,Product_1295,7,10457.142857142857,73200,2013,4,3
1545,2013-04-11,Product_1295,8,6387.5,51100,2013,4,4
1546,2013-04-12,Product_1295,3,4033.3333333333335,12100,2013,4,5
1547,2013-04-15,Product_1295,10,20810.0,208100,2013,4,1
1548,2013-04-16,Product_1295,5,9720.0,48600,2013,4,2
1549,2013-04-17,Product_1295,12,10541.666666666666,126500,2013,4,3
1550,2013-04-18,Product_1295,10,4350.0,43500,2013,4,4
1551,2013-04-19,Product_1295,4,5500.0,22000,2013,4,5
1552,2013-04-22,Product_1295,14,9828.57142857143,137600,2013,4,1
1553,2013-04-23,Product_1295,9,7333.333333333333,66000,2013,4,2
1554,2013-04-24,Product_1295,5,6300.0,31500,2013,4,3
1555,2013-04-25,Product_1295,13,3076.923076923077,40000,2013,4,4
1556,2013-04-26,Product_1295,12,8166.666666666667,98000,2013,4,5
1557,2013-04-30,Product_1295,6,11466.666666666666,68800,2013,4,2
1558,2013-05-01,Product_1295,14,14414.285714285714,201800,2013,5,3
1559,2013-05-02,Product_1295,2,350.0,700,2013,5,4
1560,2013-05-07,Product_1295,8,13375.0,107000,2013,5,2
1561,2013-05-08,Product_1295,6,29366.666666666668,176200,2013,5,3
1562,2013-05-09,Product_1295,12,14300.0,171600,2013,5,4
1563,2013-05-10,Product_1295,10,3850.0,38500,2013,5,5
1564,2013-05-13,Product_1295,7,12285.714285714286,86000,2013,5,1
1565,2013-05-14,Product_1295,9,11222.222222222223,101000,2013,5,2
1566,2013-05-15,Product_1295,9,8444.444444444445,76000,2013,5,3
1567,2013-05-16,Product_1295,6,4833.333333333333,29000,2013,5,4
1568,2013-05-17,Product_1295,17,7588.235294117647,129000,2013,5,5
1569,2013-05-20,Product_1295,2,40000.0,80000,2013,5,1
1570,2013-05-21,Product_1295,3,11000.0,33000,2013,5,2
1571,2013-05-22,Product_1295,3,10166.666666666666,30500,2013,5,3
1572,2013-05-23,Product_1295,16,9875.0,158000,2013,5,4
1573,2013-05-24,Product_1295,2,1500.0,3000,2013,5,5
1574,2013-05-27,Product_1295,7,16285.714285714286,114000,2013,5,1
1575,2013-05-28,Product_1295,10,10160.0,101600,2013,5,2
1576,2013-05-29,Product_1295,11,3745.4545454545455,41200,2013,5,3
1577,2013-05-30,Product_1295,9,7433.333333333333,66900,2013,5,4
1578,2013-05-31,Product_1295,9,9722.222222222223,87500,2013,5,5
1579,2013-06-03,Product_1295,15,7100.0,106500,2013,6,1
1580,2013-06-04,Product_1295,7,10157.142857142857,71100,2013,6,2
1581,2013-06-05,Product_1295,10,10650.0,106500,2013,6,3
1582,2013-06-06,Product_1295,9,10333.333333333334,93000,2013,6,4
1583,2013-06-07,Product_1295,8,7162.5,57300,2013,6,5
1584,2013-06-10,Product_1295,7,12285.714285714286,86000,2013,6,1
1585,2013-06-11,Product_1295,8,3375.0,27000,2013,6,2
1586,2013-06-12,Product_1295,8,10012.5,80100,2013,6,3
1587,2013-06-13,Product_1295,11,8236.363636363636,90600,2013,6,4
1588,2013-06-14,Product_1295,7,5071.428571428572,35500,2013,6,5
1589,2013-06-17,Product_1295,2,11150.0,22300,2013,6,1
1590,2013-06-18,Product_1295,10,14310.0,143100,2013,6,2
1591,2013-06-19,Product_1295,18,6944.444444444444,125000,2013,6,3
1592,2013-06-20,Product_1295,7,14742.857142857143,103200,2013,6,4
1593,2013-06-21,Product_1295,9,13222.222222222223,119000,2013,6,5
1594,2013-06-24,Product_1295,14,17442.85714285714,244200,2013,6,1
1595,2013-06-25,Product_1295,8,14687.5,117500,2013,6,2
1596,2013-06-26,Product_1295,6,14500.0,87000,2013,6,3
1597,2013-06-27,Product_1295,10,7330.0,73300,2013,6,4
1598,2013-06-28,Product_1295,13,9415.384615384615,122400,2013,6,5
1599,2013-07-01,Product_1295,17,5794.117647058823,98500,2013,7,1
1600,2013-07-02,Product_1295,13,11269.23076923077,146500,2013,7,2
1601,2013-07-03,Product_1295,7,9157.142857142857,64100,2013,7,3
1602,2013-07-04,Product_1295,14,10285.714285714286,144000,2013,7,4
1603,2013-07-05,Product_1295,12,10916.666666666666,131000,2013,7,5
1604,2013-07-08,Product_1295,7,11457.142857142857,80200,2013,7,1
1605,2013-07-09,Product_1295,10,7350.0,73500,2013,7,2
1606,2013-07-10,Product_1295,9,10622.222222222223,95600,2013,7,3
1607,2013-07-11,Product_1295,11,3700.0,40700,2013,7,4
1608,2013-07-12,Product_1295,2,200.0,400,2013,7,5
1609,2013-07-16,Product_1295,5,14300.0,71500,2013,7,2
1610,2013-07-17,Product_1295,12,6500.0,78000,2013,7,3
1611,2013-07-18,Product_1295,12,8441.666666666666,101300,2013,7,4
1612,2013-07-19,Product_1295,12,3791.6666666666665,45500,2013,7,5
1613,2013-07-22,Product_1295,9,11111.111111111111,100000,2013,7,1
1614,2013-07-23,Product_1295,20,10200.0,204000,2013,7,2
1615,2013-07-24,Product_1295,14,6964.285714285715,97500,2013,7,3
1616,2013-07-25,Product_1295,9,8388.888888888889,75500,2013,7,4
1617,2013-07-26,Product_1295,3,18333.333333333332,55000,2013,7,5
1618,2013-07-29,Product_1295,9,7466.666666666667,67200,2013,7,1
1619,2013-07-30,Product_1295,10,12600.0,126000,2013,7,2
1620,2013-07-31,Product_1295,11,11472.727272727272,126200,2013,7,3
1621,2013-08-01,Product_1295,10,9030.0,90300,2013,8,4
1622,2013-08-02,Product_1295,9,8155.555555555556,73400,2013,8,5
1623,2013-08-05,Product_1295,7,16728.571428571428,117100,2013,8,1
1624,2013-08-06,Product_1295,11,7372.727272727273,81100,2013,8,2
1625,2013-08-07,Product_1295,12,9458.333333333334,113500,2013,8,3
1626,2013-08-08,Product_1295,11,10972.727272727272,120700,2013,8,4
1627,2013-08-09,Product_1295,9,5577.777777777777,50200,2013,8,5
1628,2013-08-12,Product_1295,5,12300.0,61500,2013,8,1
1629,2013-08-13,Product_1295,2,5150.0,10300,2013,8,2
1630,2013-08-14,Product_1295,2,7500.0,15000,2013,8,3
1631,2013-08-15,Product_1295,1,10000.0,10000,2013,8,4
1632,2013-08-16,Product_1295,3,14666.666666666666,44000,2013,8,5
1633,2013-08-19,Product_1295,8,14125.0,113000,2013,8,1
1634,2013-08-20,Product_1295,10,4490.0,44900,2013,8,2
1635,2013-08-21,Product_1295,13,10230.76923076923,133000,2013,8,3
1636,2013-08-22,Product_1295,8,11800.0,94400,2013,8,4
1637,2013-08-23,Product_1295,6,4383.333333333333,26300,2013,8,5
1638,2013-08-26,Product_1295,12,9791.666666666666,117500,2013,8,1
1639,2013-08-27,Product_1295,7,2042.857142857143,14300,2013,8,2
1640,2013-08-28,Product_1295,13,11230.76923076923,146000,2013,8,3
1641,2013-08-29,Product_1295,6,12000.0,72000,2013,8,4
1642,2013-08-30,Product_1295,11,9372.727272727272,103100,2013,8,5
1643,2013-09-02,Product_1295,8,9525.0,76200,2013,9,1
1644,2013-09-03,Product_1295,15,12066.666666666666,181000,2013,9,2
1645,2013-09-04,Product_1295,8,4887.5,39100,2013,9,3
1646,2013-09-05,Product_1295,9,7444.444444444444,67000,2013,9,4
1647,2013-09-06,Product_1295,7,2728.5714285714284,19100,2013,9,5
1648,2013-09-09,Product_1295,10,9020.0,90200,2013,9,1
1649,2013-09-10,Product_1295,11,5190.909090909091,57100,2013,9,2
1650,2013-09-11,Product_1295,4,6625.0,26500,2013,9,3
1651,2013-09-12,Product_1295,7,12485.714285714286,87400,2013,9,4
1652,2013-09-13,Product_1295,6,10166.666666666666,61000,2013,9,5
